rank,xHandle,displayName,tier,compositeScore,dim_performance,dim_market,dim_ecosystem,dim_reach,totalXeetsExclXeetsgiving,competitiveTournamentCount,avgDifficultyAdjustedPercentile,signalRatioAvg,osFloorCommon,ethSaleVolume,highestSaleCommon,deckReachScore,followers
243,triples_eth,TripleS,Rare,38.74382751511636,34.08398950131234,33.59398934375468,48.43305144467936,41.24925845362863,1434.9458,3,0.847145827254928,0.8642938123446062,0.00104,0.033291,0.0045,58.1,4545.0
244,Dbiljonaire,DB,Rare,38.71231817004506,30.90167575206945,31.684336613056757,41.12434271155202,57.61182519280205,941.6768870000001,3,0.8244857661295845,0.8834597408387724,0.0013,0.05991200000000001,0.0015,66.0,5760.0
245,brave_raf,Dr Rafa,Rare,38.599062448613275,39.30466384009691,52.195313933192246,27.156034856616255,40.079592643859996,1016.6290079999999,3,0.9296188047940411,0.7825658483831864,0.0013,0.10420000000000001,0.0024,28.1,10409.0
246,Naeven_,Naeven,Rare,38.48503524424233,33.372072481324444,42.68842428570604,33.6036482896948,51.68331026300177,1072.183043,2,0.9439403622784744,0.8117212146453661,0.0011399,0.058478,0.0019,29.2,3194.0
247,ItsTymo,ItsTymo,Rare,38.30295760178829,33.82192610539067,38.893496745773916,38.925082669268726,46.55477555863159,768.547652,3,0.8952039010331431,0.8044444216797157,0.001,0.07109900000000002,0.00159,69.6,7231.0
248,SquiddyNFT,"SQUIDDY {✊,🎮}",Rare,38.11901743737754,31.366646476882707,39.79330948584551,46.16612457310132,41.78910421198339,1073.124669,4,0.9055422460944882,0.4394741564568307,0.0014,0.051822999999999994,0.00189,51.9,16139.0
249,greenknight_sol,GreenKnight (DKS),Rare,37.82616163922554,41.04906117504543,37.99722172643553,26.97497560578956,43.40864148704765,1443.900603,3,0.9402141579616998,0.7531571916091967,0.0043999999,0.03739899999999,0.00139999999999,6.4,3421.0
250,connetwitheasy,𝐞𝐢𝐳𝐳𝐢𝐞🍡,Rare,37.67114265947847,36.85899959620432,31.75492622554777,28.402700981189355,54.47251334783468,1354.321058,2,0.9532145254125488,0.8559883075079233,0.0012,0.04301400000000001,0.001983,18.9,2543.0
251,DailaX,Daila,Rare,37.47058614064245,37.61518271754492,61.32469290138235,13.00119260584377,47.41615582361083,800.0245649999999,3,0.9286291636103332,0.7710186553646428,0.0087,0.05289,0.005,0.3,24465.0
252,GemsScope,GemsScope,Rare,37.353347362007405,38.421739349888945,30.90697335759063,36.97657478180735,40.37779315799881,2735.477051,2,0.9514446715816334,0.7446321978644086,0.0012,0.025399999999989997,0.003,27.9,172494.0
253,hankisinvesting,Henry,Rare,37.252579425977984,36.37674136886735,27.217965085866417,41.13849135360764,42.14900138421989,1327.442072,3,0.9462595482020569,0.43574045692861735,0.001,0.03112,0.0021,54.5,7197.0
254,MalayAhmad,Ahmad Malay 💎🔊,Rare,36.662481561019504,34.70341207349082,47.95639803553764,10.785547785547786,62.06456397073363,1921.6059229999998,3,0.8756155326645917,0.7681015091243281,0.0015,0.06141800000000001,0.002,2.6,2558.0
255,RealPiffsPeak,PiffsPeak,Rare,36.64813684637438,13.041792852816474,58.83407522002206,66.09379573914458,35.71949772592446,345.501987,3,0.677497694943404,0.4164196711943104,0.0025989999,0.0663439999,0.005,93.9,3034.0
256,yonann,Yonan,Rare,36.5856232621479,17.965500706642434,47.02687966873914,54.092142353770264,47.724441368400235,861.744769,2,0.8217067084103367,0.6825455217404501,0.003,0.04893900000000002,0.0029,87.2,4997.0
257,jeg6322,EWL,Rare,36.543740347658584,36.11561175045427,55.9467375119871,17.84130888491354,44.39835871069804,1420.657238,2,0.956328698068009,0.7790223403391152,0.009899899,0.04798999999996,0.0022,0.3,11501.0
258,PopPunkOnChain,Pop Punk,Rare,36.43557637952716,29.751943266707045,40.156165112037016,40.51706917113895,42.987047656713465,2257.66212,2,0.9262369094299541,0.5579252665309865,0.0033,0.030150000000000003,0.00375,0.3,31106.0
259,sanjaybuilds_,Sanjay,Rare,36.20323674258705,31.273344437714513,55.28968892449422,30.379729766357674,38.9382044690528,1175.080435,2,0.9421788631644805,0.7251726022859212,0.0032,0.08818000000000001,0.005,32.2,56823.0
260,CuzmanovS,Sasha Cuzmanov,Rare,36.14121124691701,31.16020593579649,37.11115612732679,20.692307692307697,63.6401028277635,1256.0633799999998,5,0.8661195179164463,0.3463000033592132,0.001,0.047571009999990005,0.0024,0.3,1471.0
261,0xfs7,FS7 🌊,Common,36.087150790050515,23.206667676155863,45.232102042020465,47.95697809941996,42.627150484476964,2029.453643,2,0.8445708335763893,0.647478241705033,0.00367,0.051299,0.005,64.7,18049.0
262,threadoor,threadoor,Common,35.999206693989336,37.84958610942863,37.05963524104888,19.575493305144473,50.205358908443735,1409.7730600000002,4,0.8482444284644297,0.9089352833502032,0.002,0.05245689,0.00199999,5.6,16902.0
263,Nick_Researcher,Nick Research,Common,35.624787890234444,32.28207651928124,23.010976929842368,33.331225944598046,54.742436227012064,1393.575599,2,0.9488189827715481,0.6674041142190928,0.00999,0.0009,0.0009,32.7,10498.0
264,Oxxyy13,Oxxyy,Common,35.62382190637144,33.96951342620633,48.52013102367694,19.47710332303356,47.99436424757761,900.397707,4,0.881522463471903,0.7663983490988157,0.00139,0.09761700000000001,0.002988,10.2,6616.0
265,FourVork,Praetor,Common,35.56443165453919,39.64317080557238,28.789293818662976,30.461775627473305,37.94848724540241,1656.915792,2,0.9707927216099348,0.7507666625255234,0.0013,0.058429,0.0014,30.2,6678.0
266,dachshundwizard,DachshundWizard 🧙‍♂️,Common,35.5380755909953,45.45442156268927,0.545136135342321,24.524224806201552,53.62438204469052,1880.90091,1,0.992381908426747,0.951753102014688,,0.002,0.001,3.3,49965.0
267,PoyoEB,Poyo,Common,35.414374623563965,36.93849687058348,45.24778754304413,22.60623001029978,39.56802452046668,1382.753815,2,0.9400889018803669,0.96756336915422,0.00277,0.053589000000000005,0.0027,8.4,41898.0
268,mhknft,mhk 發,Common,35.27698546903403,22.275666262870985,48.72091353355522,42.94502493630401,43.67856436622504,677.391769,2,0.9106382896890186,0.5908185950527507,0.00129,0.14772888,0.0069,63.4,92085.0
269,twenty3ry,Twenty3ry,Common,35.159625451729475,33.13835049464971,36.758585102480545,22.813519813519815,52.40310460747479,440.64524400000005,1,0.9683685289138376,0.8991847092928914,0.00119699,0.0969289,0.0016,24.6,906.0
270,morsyxbt,Morsy,Common,34.94779558946732,23.33562992125984,66.43649005263359,26.30329457364341,45.6579988135258,1636.547472,2,0.9032811601560773,0.41396858575218054,0.00538,0.13960000000000003,0.003,14.1,10260.0
271,onchainmo,moritz,Common,34.81635514392506,20.730239248940038,64.32106881926187,34.13802379790752,43.04874431481115,896.679665,2,0.8950748195883282,0.5223715248998142,0.003999,0.09159999,0.007,32.7,43450.0
272,Drewfromweb3,Drew,Common,34.17082563621973,19.937209771855436,27.004295725985692,58.21445899062179,41.78613802649792,514.805426,1,0.8709497518264459,0.8996726505082305,0.00131,0.024781886000000003,0.001588886,88.2,6379.0
273,henwyeth,Henwy,Common,34.0025453829287,36.82556026650515,24.731927701155712,17.797704233750746,53.66274471030255,1663.550481,4,0.8911834716802867,0.6900838816700723,0.00099999999999,0.028274,0.001875,0.3,4676.0
274,Aizcalibur,Aiz,Common,33.97181333727295,16.77586816071068,65.93958938836518,45.213218951591045,33.17984971326874,573.8957660000001,2,0.8715514410177285,0.5600652189016836,0.00539,0.08093000000000002,0.005,54.2,24430.0
275,Sinsonx,Sins,Common,33.898441885311705,22.44738037552998,36.274420753423215,45.224501273919884,43.13871860787028,1429.53603,2,0.8953259098147839,0.4877009553200402,0.00149,0.05813673803000001,0.0015,53.7,9029.0
276,SwannyNFT,Prince Swanny👑🪖,Common,33.65759648206177,33.84693620028265,21.11697082173336,32.85486800021684,43.58859007316591,1327.746138,2,0.9558062611658869,0.7139317567450549,0.0011999,0.02499,0.0014,25.6,12793.0
277,EscanorDz100,ESCANOR ⨀⚡️,Common,33.61102601157168,27.887744801130623,25.803553430754036,28.480261018051717,57.38590073165908,881.90431,3,0.8330672012173679,0.7769006964751523,0.0015,0.03549,0.0015,18.7,2872.0
278,yulikay,Yuli Kay,Common,33.59780502008569,14.441474863718957,54.173550863601044,52.65316853688947,36.48062092149496,539.78142,2,0.8525930498584292,0.4607854467230601,0.0017999,0.119472899,0.008,79.5,13754.0
279,shannholmberg,Shann³,Common,33.44774664760957,32.1785534019786,24.330680211955617,34.30148533636906,41.96905279810164,890.368734,2,0.9292267869745903,0.8863405708344845,0.003289,0.033580000000000006,0.0012,51.9,20215.0
280,0xumutcan,umutcan ✳️,Common,33.25580439642925,19.70522915404805,42.79140439827315,45.33600314414269,40.66808384417639,594.349291,3,0.849285219779269,0.32391500748248714,0.0032,0.05459,0.0021,82.4,9808.0
281,thekuchh,kuch (vibecoding arc),Common,33.1807153646142,28.242908338380772,38.326597076463855,20.95287174066244,53.752719003361676,902.1871970000001,2,0.9274443049142616,0.7499653345200675,0.0012,0.055551,0.00179,14.8,49229.0
282,MeetAminX,Amin𝕏,Common,33.06668389369764,37.42943670502725,37.54985061783817,15.530262373285632,40.709412695273876,1197.961337,3,0.9204659289309451,0.7525306714739696,0.00109999,0.04424000000000001,0.0024,0.3,6973.0
283,N3XTTT,N3XT,Common,33.02628276870959,17.273697758933977,56.48178028690237,47.63767821325961,31.71198338936128,161.217915,2,0.7481766524764685,0.9104390231110789,0.00339999999996,0.09114899000009,0.0014,85.7,16943.0
284,Y4NGO,YANGO,Common,33.009015240945615,20.83787603472643,50.21219517759531,33.17504878842089,45.47508404192209,357.435427,3,0.8251694569498104,0.6375840431215524,0.0012,0.053312889999999995,0.004,22.0,15116.0
285,OUchrisNFTs,OUchris,Common,32.95233543993877,9.896527357157277,75.06976968253713,58.73310023310024,20.133577219695468,83.73940900000001,1,0.884314948468918,0.08129292345706589,0.008,0.16788,0.008,93.6,10650.0
286,_yourbros,bros / bad actor,Common,32.931240569232365,21.190263476680798,46.17261356112256,44.42408657234239,34.4394898160965,732.4013040000001,2,0.9021801751328153,0.5437993067958332,0.004,0.05629899999999999,0.002499,49.6,21038.0
287,ghostdotxyz,Ghost,Common,32.81652741560919,24.653518069856652,38.671103169212294,39.07551363365317,38.3700810757366,989.4734579999999,2,0.9136826117828004,0.6136183840215726,0.00233,0.04912899999998001,0.0018,42.2,7138.0
288,0xChvd,Jay,Common,32.73501075240523,25.401852412679187,31.035099291527285,24.306526806526808,59.102333399248565,1288.541866,2,0.8405397398200125,0.8971271487275571,0.0011998697,0.055240000000000004,0.0018,37.1,1099.0
289,Daco1008,Daco,Common,32.72402642462306,19.29222188572582,56.23260416496026,35.32506640646176,40.308186671939886,459.79586800000004,2,0.8436639087553801,0.7937299502850537,0.0019,0.08300978999999,0.003,56.8,10945.0
290,IbraTheDabra,Ibracadabra,Common,32.64296622506585,22.317358166767615,39.55145179626464,45.195980376212944,34.709412695273876,690.9415660000001,2,0.9045431070273426,0.6302262057350883,0.0020399,0.0503699,0.002,53.2,25877.0
291,Mide_ox,X,Common,32.5001542198617,26.690490611750455,44.86433466545795,31.03656421098282,37.11044097290884,854.995494,3,0.8918545846359024,0.5350094834522485,0.0098,0.022799999999999997,0.0125,46.8,8902.0
292,auntiepaca,Lil Auntie 🌮,Common,32.48210558878805,13.472668079951543,60.99415553219121,48.462873366943136,32.64000395491398,437.52523099999996,2,0.8243837648405734,0.5678088431272502,0.0035,0.06769,0.0035,73.4,31920.0
293,Carl_m101,Carl,Common,32.40622629789275,27.415606703008272,45.95744238493872,30.209580148533643,35.24925845362863,731.5862669999999,1,0.9286487089398249,0.8680033552416038,0.0065,0.030489900000000004,0.002,15.6,25602.0
294,0xkovv,Kov (effort arc),Common,32.09179961801467,25.79297900262467,32.88491523362868,37.0696996801648,38.99990112715048,686.4458380000001,2,0.8825849451419885,0.8980370588912227,0.00199,0.034350000000000006,0.0015,42.2,15521.0
295,fimmonaci,fimmonaci,Common,32.089983161124884,25.15170098929941,59.00555769361499,25.08496639019895,34.529464109155626,972.1328149999999,2,0.9181468511371069,0.624289353931317,0.00218,0.06727999999999998,0.007,13.0,13240.0
296,LucBerkefeld,Luc,Common,32.04061063877671,23.208257621643448,33.807470248072946,35.915833197809945,44.80690132489618,526.2235079999999,1,0.8900451731637945,0.9551594482846285,0.003196,0.043159799900000004,0.0014,70.1,29754.0
297,DaSpookyMan,Spooky,Common,31.955655862979178,23.58825459317585,33.90170273179273,41.56191386133247,37.02046667984971,886.4869699999999,2,0.9205403600135129,0.5206939213124042,0.00537,0.02169,0.0015,68.5,7206.0
298,Oxydo11,Maragkos Petros (MDX),Common,31.90717461519726,23.550449222693317,36.15511437248955,41.98474684230498,34.681135060312435,687.393836,2,0.9084226230349588,0.6624713807081858,0.001,0.08372999999993001,0.0015,75.4,7435.0
299,frostyz,Frostyz,Common,31.139326736321337,23.715096910963055,48.41722882427728,31.497574131295064,33.35979829938699,1041.7112809999999,2,0.9111269231073307,0.5347604662113145,0.00299,0.04535000000000001,0.004,25.1,7559.0
300,Sonika_KK,Sofia,Common,31.040961882072803,20.32904300423985,63.81016409274317,32.282051282051285,27.531837057543996,122.32542600000001,1,0.9064718286851406,0.838590407927168,0.0099,0.06548,0.0022,52.2,2675.0
301,PixassoHQ,Pix 🎨,Common,31.02911960323119,23.177342014940432,32.36260750276148,36.428728248495695,40.308186671939886,671.962713,2,0.9160078741909669,0.6377191397975126,0.0015,0.052868,0.0015,28.4,8191.0
302,xFactorPOL,xFactor,Common,30.828703733630338,18.297597415707653,31.344185694621704,49.2790223342549,35.539549139806205,422.407691,3,0.7778932417259125,0.557354906439096,0.00178,0.030889999999999994,0.0015,78.8,6749.0
303,LostSnow_Rin,Lost Snow (villain arc),Common,30.82786759520869,16.90412376337573,49.2319297520015,47.60444110153413,26.971623492189046,589.812264,2,0.8741344160704583,0.5249693017431497,0.001899,0.056310000000000006,0.0018,72.6,7588.0
304,KalkixWeb3,Kalki,Common,30.80303341690735,30.158439329699167,35.420897480221,17.495337995337998,43.997132687364044,283.501336,1,0.9542605958002911,0.9369024694063451,0.00174,0.038873000000000005,0.0043,12.5,842.0
305,Jakeronthia_,Jake,Common,30.748130357078246,25.367580254391275,53.45585421447599,19.918699517536727,37.47033814514534,648.336091,2,0.9075333691881031,0.7718905777530085,0.006,0.0452749,0.009,10.5,12451.0
306,solfrater_sol,SolFrater,Common,30.693480189959732,24.758631132646876,48.231671922740496,18.533799533799534,43.986652165315405,201.70685600000002,1,0.9270248596631917,0.9305252160497522,0.002,0.09801,0.0015,12.5,1728.0
307,hannahhughes,Hannah Hughes,Common,30.638986355477265,16.613517060367453,54.111094222501436,40.68933295386784,30.930492386790583,266.69241,1,0.7904745970665328,0.9704482853486532,0.004879,0.066788,0.005,70.6,29350.0
308,Elminselimov5,el1000.mega | ∑:,Common,30.375253533492256,17.3860539067232,48.78910275391873,36.385421748793846,36.93049238679058,823.845292,2,0.8803683169476181,0.4565747630612189,0.0013,0.05500200000000001,0.0049,41.9,8935.0
309,CryptoeJammin,Cryptoe Jammin,Common,30.304035033300096,20.398950131233597,47.98437422195473,38.25443161489673,28.701502867312634,169.15105699999998,3,0.6655387457541814,0.7983260729379174,0.002,0.062273900000000014,0.003,43.5,6575.0
310,flyest,IB 💸,Common,30.273617348202645,23.020114072279426,52.9499414263987,29.489097143166916,29.400929404785444,786.311354,2,0.8190793529303796,0.9169481018135416,0.001289,0.13294000000000006,0.0016,6.9,6773.0
311,coperto_xbt,Coperto,Common,30.203710591371618,17.382344033918834,57.61564253228089,49.659673659673665,14.195273877793158,100.469417,1,0.8980961715524667,0.7667863782311779,0.001681,0.0837017999,0.0029,85.9,2435.0
312,yvohvn,yv,Common,29.97966011956363,25.875126186149803,42.49377814223446,24.442890442890448,35.580877990903694,202.030832,1,0.9352817131485937,0.9011863458527704,0.00099,0.067617,0.00169,37.9,849.0
313,the_jujukey,JUJU ☀️·,Common,29.481079674021807,12.427897233999596,54.58448818176352,47.05792947362715,26.251829147716037,444.09439399999997,2,0.8225352997473714,0.44788304283561653,0.00139999,0.061810000000000004,0.0044,87.2,9354.0
314,Riowgmi,Rio👾,Common,29.43643868859595,18.393726024631533,40.75154067666874,35.39245541280425,37.29038955902709,932.653984,2,0.7682751312983294,0.7628019741326375,0.0015,0.06082989900000001,0.0015,34.0,6875.0
315,Nxtlvl,NXTLVL👑️.eth | Polygon Labs,Common,29.391756836578885,23.760675348273768,34.99330858437682,33.979237816447124,31.74026102432272,892.0533330000001,2,0.9098298265958203,0.6075459610826883,0.0019,0.0442289,0.0019,45.8,9092.0
316,bigwil,bigwil,Common,29.32627102456011,28.28248031496063,0.057692307692307696,43.84004851737411,36.77882143563377,1206.493692,2,0.9308710636409343,0.6469724641666796,,0.0,,56.8,13388.0
317,moneyfet1sh,moneyfet1sh,Common,29.215210924112633,20.35170603674541,39.41567460299176,27.146236515422565,42.55754399841803,845.113277,3,0.791091036998433,0.4653447698859361,0.00199,0.047422,0.0018,19.4,5866.0
318,Danny7xEth,danny7x.eth,Common,29.17670044715455,15.708484756713101,45.58280717213189,37.97435897435898,35.038066047063474,189.145222,2,0.8884842047069799,0.5592346748814186,0.01668,0.017099999999999997,0.0024,54.5,7034.0
319,MasterChiefNFTs,MasterChief 🩸,Common,29.17579187313458,15.20535534019786,40.5510940564823,44.255990133897114,32.64000395491398,412.622854,2,0.850020203030305,0.5643650390722577,0.0026,0.061480000000000014,0.0027,68.0,32671.0
320,xeetdotai,xeet,Common,29.147295028173154,8.385725822733695,73.80018679844292,31.145687645687648,36.958770021752024,50.16262849305449,1,0.8789984852534973,0.0,0.02,0.78739699999,0.04,46.8,95855.0
321,iiamthatguyy,Anthony prev (The Honored One),Common,28.884002012394244,28.456137694326667,41.26037434707982,23.1002331002331,27.151572078307304,210.948977,1,0.9472214796994267,0.9207232242509067,0.00119897,0.026296970000000003,0.006,10.7,1189.0
322,jyp_nft,JYP,Common,28.752381217270518,20.80125681405209,42.23917017091163,27.261865072911586,37.04874431481116,999.570425,2,0.8948616140501124,0.4896286770534936,0.0041,0.05123519999997,0.0015,20.2,20638.0
323,DoggfatherCrew,Doggfather,Common,28.702521262534933,16.56316878659398,40.93579771510193,36.128245785222525,36.48062092149495,360.54342999999994,2,0.8449033128482512,0.6806425956481104,0.00299,0.0500409,0.0014,62.7,23887.0
324,T_A_K_E_N_1,Taken🎒,Common,28.633672676861462,29.0644054108621,22.56363317790163,18.211592670894998,44.26705556654142,756.457438,3,0.9083377454165902,0.5557432032993789,0.0016,0.031529,0.00158,8.2,11619.0
325,Potterplays1,Potter🧙‍♂️,Common,28.534919633201177,22.525338178881483,49.59488992344512,16.439475253428746,39.26982400632786,615.795605,3,0.8739350272254797,0.457399120449595,0.0041,0.04928899999995,0.0025,7.2,20669.0
326,Shtihmas11,Shtihmas 🫎 π²,Common,28.423398163716378,23.892994144962646,56.28565435068178,18.222915650241237,28.771109353371564,590.994871,1,0.8943505660587809,0.9690598357966251,0.001188999,0.09044899999999002,0.0022,15.3,10093.0
327,InfinityGlock99,InfinityGlock,Common,28.21134482520289,9.973021401171007,61.00230389757442,38.88615357510707,29.642574649001382,250.516206,2,0.7846443721793482,0.44734682583454644,0.0011999,0.083657,0.005,47.6,10422.0
328,sirceen,ceen,Common,27.89044555693829,9.662452049263072,57.80086651197977,43.56386539816773,25.711983389361286,266.770866,2,0.7761640139906252,0.4132315210148066,0.003,0.08260100000000001,0.003,73.9,12590.0
329,evans1vn,evans,Common,27.651156160327954,9.045553200080757,37.12365438180405,48.92008185612837,35.159284160569506,198.023548,2,0.7727533236709216,0.4261809023183539,0.0013,0.037300000000000014,0.004,73.9,60341.0
330,byshagrath_,Shagrath,Common,27.51879940490345,11.685746012517663,37.57524870046756,54.519813519813525,22.174708325093928,127.86588600000002,1,0.900531646321542,0.00207255924977336,0.0019799,0.05147,0.0027,88.5,7452.0
331,mountalba,mountalba,Common,27.507421472414727,16.682944679991923,37.29677490929561,29.141601615438827,41.01750049436425,292.854143,2,0.8109877348054729,0.7774171349499932,0.00089,0.06207,0.003,39.9,5344.0
332,djDriverless,Beamish,Common,27.14864609344464,17.295956995760143,41.480572600734206,30.10423781644712,33.691417836662055,656.7913490000001,2,0.8829700954553117,0.4684285026774786,0.00119,0.06739,0.0013,34.8,5304.0
333,depressivehacks,depressivehacks,Common,27.103873054365312,19.891454673934987,37.326065614684325,18.49338645850274,44.4853668182717,666.305558,2,0.8915070349494262,0.595921370772449,0.001,0.058309,0.0015,10.5,5805.0
334,Love2Ideate,Ｒ��ｃｋ 🪨💡,Common,26.822868848516556,8.007318796688875,31.631720875074322,67.61771561771563,15.814811152857423,71.35487700000002,1,0.8672072232617541,0.04272081047513863,0.0013,0.0387799,0.002,98.2,8273.0
335,Telcier,Telcier,Common,26.724443527136906,14.460554209569954,42.04146701682898,41.18398655607958,24.36236899347439,352.29262500000004,2,0.8384718261210331,0.5829389930882338,0.003,0.05136,0.003,56.0,9713.0
336,0xTama_,Tama,Common,26.346021831455026,9.54850595598627,50.94209789530062,34.75058275058275,33.508503065058335,181.144292,1,0.8817606700525706,0.3217424291313323,0.006,0.08823100000000002,0.0016,56.5,5336.0
337,dustinvibes,dustinvibes,Common,26.252106532830346,4.68150615788411,27.23775405105195,72.04079254079257,18.1541427723947,70.64455000000001,1,0.8064985595057769,0.0,,0.03339999999998,0.003,99.5,10034.0
338,0xbeiu,Beiu,Common,26.12561531817227,21.522208762366237,61.40582679927541,15.8974358974359,21.095016808384415,113.73584799999999,1,0.9089370043660341,0.8761542525975788,0.003,0.065889,0.0024,3.3,2519.0
339,0xasrequired,as required (LI.FI/Jumper),Common,25.895520844293678,21.376287098728042,43.429795447809695,24.045813682441594,24.36236899347439,491.593557,1,0.880910155596453,0.9200413264562138,0.002,0.05817,0.0018,15.3,4434.0
340,Allenbaez126,ALLEN 🐺,Common,25.61428435277414,11.36687361195235,49.339961776245815,30.30801078766195,32.34180344077516,323.975347,2,0.7925214599771666,0.4841531429269367,0.0012989,0.11240000000000003,0.0019,39.6,11928.0
341,zera_chielo,Zera | ∑:,Common,25.247346543209716,14.29837976983646,35.257055698235995,37.52662357022823,26.61172631995254,296.586073,2,0.8202841415720672,0.6394471970932567,0.001099,0.0853869,0.0014,57.8,13516.0
342,0xSanixxx,Sanixxx (anarchy arc),Common,25.06134051647023,16.856778719967693,43.59182186175665,33.73003062828645,18.42406565157208,214.63942500000002,2,0.7880311949317851,0.8237685956494594,0.0058,0.041249,0.0016,65.2,3513.0
343,BlueWolfNFTs,Blue 💙🐺🐐,Common,24.271863542289793,12.2943418130426,47.78618438500037,29.47791646338158,25.801957682420408,411.229536,2,0.8279824683423537,0.41583982845154593,0.0023,0.066517,0.0015,39.9,9640.0
344,CelticMatheus,Matheus Celtic,Common,24.16313566476273,22.73993034524531,0.9423076923076924,16.757006559332144,53.08453628633576,1650.7296629999998,2,0.8955608247964579,0.4717940369651161,,0.011349,,,37578.0
345,chefgoose,Chef Goose,Common,24.152649743167284,12.516580860084796,50.655282605086306,23.083645037133408,29.940775163140202,606.1089000000001,2,0.8157044960129197,0.47892857673289674,0.00389,0.06310088999999,0.001493,15.9,10969.0
346,krpisoweb3,krp,Common,23.957210669910353,10.636911972541894,43.75030465630425,27.413536076326775,33.11024322720981,365.330696,2,0.748616653322624,0.5142494130873763,0.005,0.08833800000000001,0.0012,26.3,4597.0
347,Kudabajingan,Kuda 🐴,Common,23.8899641642593,15.432187563093075,17.811544101454732,30.117410690085112,39.04854656911212,627.077053,2,0.784797428029242,0.6753947262048563,0.00094,0.04887,0.0015,24.6,7040.0
348,DWDrummer_eth,DWdrummer,Common,23.87755526982843,7.236725217040177,50.79063667273439,28.729603729603728,33.058631599762705,173.046052,1,0.8500697971427723,0.08580160675080367,0.003,0.07065000000000002,0.003,43.0,5261.0
349,mayamaster,ɱɑყɑɱɑεʂƚɾ,Common,23.764673455803578,6.043559458913788,39.507771710839876,45.33799533799534,24.36236899347439,75.798614,1,0.8261605631292881,0.07249478619046096,0.00198989,0.04694999999999,0.0025,80.6,16458.0
350,0xAmne,Amne,Common,23.612634191485967,18.223955178679585,33.640959931745826,22.34874911909796,28.861083646430686,344.280834,1,0.8347219898499805,0.9374315039564474,0.0015999,0.045927999999970014,0.00135,28.4,18571.0
351,nashahmed3,Nash,Common,23.565690155002923,16.85253886533414,35.686993759332275,21.202160242857925,31.29038955902709,689.83542,2,0.8705751784565398,0.5080011110624134,0.0029,0.0075,0.0029,18.7,11152.0
352,levithefirst,LΞVI,Common,23.54568321212271,18.296562689279224,45.36885191260306,17.562462731067384,25.0821633379474,544.370795,2,0.8794579305814905,0.6179744200747452,0.003299,0.058089999999999996,0.0014,3.3,4869.0
353,Airdrops_one,Grey Ledger,Common,23.527787053238722,24.05834847567131,16.78409307249914,9.512820512820515,43.58859007316591,71.055899,1,0.9365588523567674,0.8673293216182205,,0.00829,0.0017,0.3,145243.0
354,MatDefies,Mat,Common,23.32022573621198,7.718125378558449,28.52381099360385,38.14713096980539,35.131006525608065,114.02355299999999,2,0.6777423076240958,0.451642476840494,0.0018,0.024179999999999997,0.0018,63.7,24530.0
355,OGLemur,Lemur,Common,23.26262243895413,7.082853825964062,40.64896398895844,27.131701631701635,39.7509392920704,159.14061099999998,2,0.6333450619415768,0.48397920215973106,0.0080999,0.038425,0.002,43.7,6079.0
356,ryannnsmit,Ryan,Common,23.221136960595377,10.419266101352715,44.96282933705884,21.081530872228548,36.25934348427921,233.04323,2,0.7835591350496187,0.5135913928730869,0.006199999,0.06386999999999998,0.0014,16.4,11886.0
357,SHGFees,Superhighgasfees ❤️,Common,23.12630926784484,11.718781546537452,67.03269681241575,11.431425163983306,27.601443543602926,368.401517,2,0.8115607273603731,0.46348955036939865,0.007,0.055978999999989995,0.008,0.3,13118.0
358,THE_INKSOMNIA,Seinde,Common,23.029524048041175,17.94924793054714,25.949484982209192,24.96470293272619,29.28267747676488,229.0351,2,0.7643405724498188,0.9169303018173329,0.001199,0.044567999999999997,0.00139,26.6,10637.0
359,bearish_af,BEARISH,Common,22.959006086081267,0.0,62.57904293683632,31.145687645687648,32.04320743523828,0.0,0,,,,0.543729,0.015,46.8,66669.0
360,LaraTheRudeDuck,Lara (Trader arc),Common,22.756052351504657,12.04754694124773,34.87122985474508,40.93939393939394,15.24668775954123,58.004391999999996,1,0.5556410685405164,0.9221171694133801,0.0019,0.0556279,0.0018,63.7,3394.0
361,queenmoon1337,MOON (power up/arc),Common,22.661975182103568,9.393574601251766,33.08256156302073,35.565288393776775,27.871366422780305,198.10630099999997,2,0.7783496378518677,0.4443128833594245,0.00149999999997,0.03428,0.00199,58.8,19656.0
362,Nadir_Nfts,NADIR || Community Builder,Common,22.644101606400547,14.922698364627498,42.66975668143966,20.859645199761484,25.89193197547953,405.001469,2,0.8543023693848983,0.5233107917183076,0.00489,0.060758999999999994,0.002,14.1,10086.0
363,apurvajain24,Apurva Jain,Common,22.379865032589638,8.932137088633151,44.84466018625416,34.395403046565846,19.953628633577217,205.035613,2,0.7623386882581612,0.4173666465031145,0.001,0.06697789999994,0.002,51.9,8677.0
364,jessyfries,jessyfries,Common,22.279346454541724,12.342746820109024,37.06416811076024,27.09311812218789,26.52175202689341,529.918576,2,0.8185185185185185,0.41921873148078537,0.003,0.04997000000000001,0.002,28.6,8291.0
365,stake_mm,stake_m,Common,22.008441668701252,15.353043609933374,34.31529024594144,18.06431262535914,31.29038955902709,497.945267,2,0.85337807273561,0.5256788086531867,0.001787,0.10216900000000001,0.0015,5.6,19592.0
